t,Vin,Vout
3.481834818348183092e+00,-6.674307686318228239e-01,-5.000000000000000000e+00
3.482134821348213283e+00,-6.679963485718924954e-01,-5.000000000000000000e+00
3.482434824348243030e+00,-6.685618683910878879e-01,-5.000000000000000000e+00
3.482734827348273221e+00,-6.691273280385130473e-01,-5.000000000000000000e+00
3.483034830348302968e+00,-6.696927274632739069e-01,-5.000000000000000000e+00
3.483334833348333159e+00,-6.702580666144850596e-01,-5.000000000000000000e+00
3.483634836348363351e+00,-6.708233454412642072e-01,-5.000000000000000000e+00
3.483934839348393098e+00,-6.713885638927343802e-01,-5.000000000000000000e+00
3.484234842348423289e+00,-6.719537219180266030e-01,-5.000000000000000000e+00
3.484534845348453036e+00,-6.725188194662738983e-01,-5.000000000000000000e+00
3.484834848348483227e+00,-6.730838564866181706e-01,-5.000000000000000000e+00
3.485134851348512974e+00,-6.736488329282034337e-01,-5.000000000000000000e+00
3.485434854348543166e+00,-6.742137487401823615e-01,-5.000000000000000000e+00
3.485734857348573357e+00,-6.747786038717108470e-01,-5.000000000000000000e+00
3.486034860348603104e+00,-6.753433982719498907e-01,-5.000000000000000000e+00
3.486334863348633295e+00,-6.759081318900688196e-01,-5.000000000000000000e+00
3.486634866348663042e+00,-6.764728046752388479e-01,-5.000000000000000000e+00
3.486934869348693233e+00,-6.770374165766400720e-01,-5.000000000000000000e+00
3.487234872348722980e+00,-6.776019675434548084e-01,-5.000000000000000000e+00
3.487534875348753172e+00,-6.781664575248739224e-01,-5.000000000000000000e+00
3.487834878348783363e+00,-6.787308864700917210e-01,-5.000000000000000000e+00
3.488134881348813110e+00,-6.792952543283075073e-01,-5.000000000000000000e+00
3.488434884348843301e+00,-6.798595610487290219e-01,-5.000000000000000000e+00
3.488734887348873048e+00,-6.804238065805658930e-01,-5.000000000000000000e+00
3.489034890348903239e+00,-6.809879908730366305e-01,-5.000000000000000000e+00
3.489334893348932987e+00,-6.815521138753620756e-01,-5.000000000000000000e+00
3.489634896348963178e+00,-6.821161755367717294e-01,-5.000000000000000000e+00
3.489934899348993369e+00,-6.826801758064982018e-01,-5.000000000000000000e+00
3.490234902349023116e+00,-6.832441146337797644e-01,-5.000000000000000000e+00
3.490534905349053307e+00,-6.838079919678622387e-01,-5.000000000000000000e+00
3.490834908349083054e+00,-6.843718077579943326e-01,-5.000000000000000000e+00
3.491134911349113246e+00,-6.849355619534330808e-01,-5.000000000000000000e+00
3.491434914349142993e+00,-6.854992545034380713e-01,-5.000000000000000000e+00
3.491734917349173184e+00,-6.860628853572774410e-01,-5.000000000000000000e+00
3.492034920349203375e+00,-6.866264544642226575e-01,-5.000000000000000000e+00
3.492334923349233122e+00,-6.871899617735507393e-01,-5.000000000000000000e+00
3.492634926349263313e+00,-6.877534072345464766e-01,-5.000000000000000000e+00
3.492934929349293061e+00,-6.883167907964973242e-01,-5.000000000000000000e+00
3.493234932349323252e+00,-6.888801124086992855e-01,-5.000000000000000000e+00
3.493534935349352999e+00,-6.894433720204506955e-01,-5.000000000000000000e+00
3.493834938349383190e+00,-6.900065695810589927e-01,-5.000000000000000000e+00
3.494134941349413381e+00,-6.905697050398343917e-01,-5.000000000000000000e+00
3.494434944349443128e+00,-6.911327783460929908e-01,-5.000000000000000000e+00
3.494734947349473320e+00,-6.916957894491587711e-01,-5.000000000000000000e+00
3.495034950349503067e+00,-6.922587382983579340e-01,-5.000000000000000000e+00
3.495334953349533258e+00,-6.928216248430260071e-01,-5.000000000000000000e+00
3.495634956349563005e+00,-6.933844490325004051e-01,-5.000000000000000000e+00
3.495934959349593196e+00,-6.939472108161275354e-01,-5.000000000000000000e+00
3.496234962349623387e+00,-6.945099101432569144e-01,-5.000000000000000000e+00
3.496534965349653135e+00,-6.950725469632440534e-01,-5.000000000000000000e+00
3.496834968349683326e+00,-6.956351212254520133e-01,-5.000000000000000000e+00
3.497134971349713073e+00,-6.961976328792466306e-01,-5.000000000000000000e+00
3.497434974349743264e+00,-6.967600818740022905e-01,-5.000000000000000000e+00
3.497734977349773011e+00,-6.973224681590961538e-01,-5.000000000000000000e+00
3.498034980349803202e+00,-6.978847916839139298e-01,-5.000000000000000000e+00
3.498334983349833394e+00,-6.984470523978447698e-01,-5.000000000000000000e+00
3.498634986349863141e+00,-6.990092502502832650e-01,-5.000000000000000000e+00
3.498934989349893332e+00,-6.995713851906322223e-01,-5.000000000000000000e+00
3.499234992349923079e+00,-7.001334571682970020e-01,-5.000000000000000000e+00
3.499534995349953270e+00,-7.006954661326917355e-01,-5.000000000000000000e+00
3.499834998349983017e+00,-7.012574120332327743e-01,-5.000000000000000000e+00
3.500135001350013209e+00,-7.018192948193457958e-01,-5.000000000000000000e+00
3.500435004350043400e+00,-7.023811144404594753e-01,-5.000000000000000000e+00
3.500735007350073147e+00,-7.029428708460081499e-01,-5.000000000000000000e+00
3.501035010350103338e+00,-7.035045639854344834e-01,-5.000000000000000000e+00
3.501335013350133085e+00,-7.040661938081833604e-01,-5.000000000000000000e+00
3.501635016350163276e+00,-7.046277602637087689e-01,-5.000000000000000000e+00
3.501935019350193024e+00,-7.051892633014670286e-01,-5.000000000000000000e+00
3.502235022350223215e+00,-7.057507028709235630e-01,-5.000000000000000000e+00
3.502535025350253406e+00,-7.063120789215469042e-01,-5.000000000000000000e+00
3.502835028350283153e+00,-7.068733914028114684e-01,-5.000000000000000000e+00
3.503135031350313344e+00,-7.074346402641996656e-01,-5.000000000000000000e+00
3.503435034350343091e+00,-7.079958254551965702e-01,-5.000000000000000000e+00
3.503735037350373283e+00,-7.085569469252960273e-01,-5.000000000000000000e+00
3.504035040350403030e+00,-7.091180046239944357e-01,-5.000000000000000000e+00
3.504335043350433221e+00,-7.096789985007974089e-01,-5.000000000000000000e+00
3.504635046350463412e+00,-7.102399285052134470e-01,-5.000000000000000000e+00
